"id","statistic_yyy","site_id","birth_order","birth_sex","mother_age","birth_count"
523,109,"新北市永和區","5胎","男","未滿15歲",0
524,109,"新北市永和區","5胎","男","15～19歲",0
525,109,"新北市永和區","5胎","男","20～24歲",0
526,109,"新北市永和區","5胎","男","25～29歲",0
527,109,"新北市永和區","5胎","男","30～34歲",0
528,109,"新北市永和區","5胎","男","35～39歲",0
529,109,"新北市永和區","5胎","男","40～44歲",0
530,109,"新北市永和區","5胎","男","45～49歲",0
531,109,"新北市永和區","5胎","男","50歲以上",0
532,109,"新北市永和區","6胎","男","未滿15歲",0
533,109,"新北市永和區","6胎","男","15～19歲",0
534,109,"新北市永和區","6胎","男","20～24歲",0
535,109,"新北市永和區","6胎","男","25～29歲",0
536,109,"新北市永和區","6胎","男","30～34歲",0
537,109,"新北市永和區","6胎","男","35～39歲",0
538,109,"新北市永和區","6胎","男","40～44歲",1
539,109,"新北市永和區","6胎","男","45～49歲",0
540,109,"新北市永和區","6胎","男","50歲以上",0
541,109,"新北市永和區","7胎","男","未滿15歲",0
542,109,"新北市永和區","7胎","男","15～19歲",0
543,109,"新北市永和區","7胎","男","20～24歲",0
544,109,"新北市永和區","7胎","男","25～29歲",0
545,109,"新北市永和區","7胎","男","30～34歲",0
546,109,"新北市永和區","7胎","男","35～39歲",0
547,109,"新北市永和區","7胎","男","40～44歲",0
548,109,"新北市永和區","7胎","男","45～49歲",0
549,109,"新北市永和區","7胎","男","50歲以上",0
550,109,"新北市永和區","8胎","男","未滿15歲",0
551,109,"新北市永和區","8胎","男","15～19歲",0
552,109,"新北市永和區","8胎","男","20～24歲",0
553,109,"新北市永和區","8胎","男","25～29歲",0
554,109,"新北市永和區","8胎","男","30～34歲",0
555,109,"新北市永和區","8胎","男","35～39歲",0
556,109,"新北市永和區","8胎","男","40～44歲",0
557,109,"新北市永和區","8胎","男","45～49歲",0
558,109,"新北市永和區","8胎","男","50歲以上",0
559,109,"新北市永和區","9胎以上","男","未滿15歲",0
560,109,"新北市永和區","9胎以上","男","15～19歲",0
561,109,"新北市永和區","9胎以上","男","20～24歲",0
562,109,"新北市永和區","9胎以上","男","25～29歲",0
563,109,"新北市永和區","9胎以上","男","30～34歲",0
564,109,"新北市永和區","9胎以上","男","35～39歲",0
565,109,"新北市永和區","9胎以上","男","40～44歲",0
566,109,"新北市永和區","9胎以上","男","45～49歲",0
567,109,"新北市永和區","9胎以上","男","50歲以上",0
568,109,"新北市永和區","1胎","女","未滿15歲",0
569,109,"新北市永和區","1胎","女","15～19歲",3
570,109,"新北市永和區","1胎","女","20～24歲",21
571,109,"新北市永和區","1胎","女","25～29歲",64
572,109,"新北市永和區","1胎","女","30～34歲",116
573,109,"新北市永和區","1胎","女","35～39歲",84
574,109,"新北市永和區","1胎","女","40～44歲",27
575,109,"新北市永和區","1胎","女","45～49歲",0
576,109,"新北市永和區","1胎","女","50歲以上",0
577,109,"新北市永和區","2胎","女","未滿15歲",0
578,109,"新北市永和區","2胎","女","15～19歲",0
579,109,"新北市永和區","2胎","女","20～24歲",4
580,109,"新北市永和區","2胎","女","25～29歲",17
581,109,"新北市永和區","2胎","女","30～34歲",60
582,109,"新北市永和區","2胎","女","35～39歲",78
583,109,"新北市永和區","2胎","女","40～44歲",21
584,109,"新北市永和區","2胎","女","45～49歲",0
585,109,"新北市永和區","2胎","女","50歲以上",0
586,109,"新北市永和區","3胎","女","未滿15歲",0
587,109,"新北市永和區","3胎","女","15～19歲",0
588,109,"新北市永和區","3胎","女","20～24歲",0
589,109,"新北市永和區","3胎","女","25～29歲",4
590,109,"新北市永和區","3胎","女","30～34歲",7
591,109,"新北市永和區","3胎","女","35～39歲",11
592,109,"新北市永和區","3胎","女","40～44歲",4
593,109,"新北市永和區","3胎","女","45～49歲",0
594,109,"新北市永和區","3胎","女","50歲以上",0
595,109,"新北市永和區","4胎","女","未滿15歲",0
596,109,"新北市永和區","4胎","女","15～19歲",0
597,109,"新北市永和區","4胎","女","20～24歲",0
598,109,"新北市永和區","4胎","女","25～29歲",1
599,109,"新北市永和區","4胎","女","30～34歲",0
600,109,"新北市永和區","4胎","女","35～39歲",2
601,109,"新北市永和區","4胎","女","40～44歲",1
602,109,"新北市永和區","4胎","女","45～49歲",0
603,109,"新北市永和區","4胎","女","50歲以上",0
604,109,"新北市永和區","5胎","女","未滿15歲",0
605,109,"新北市永和區","5胎","女","15～19歲",0
606,109,"新北市永和區","5胎","女","20～24歲",0
607,109,"新北市永和區","5胎","女","25～29歲",0
608,109,"新北市永和區","5胎","女","30～34歲",0
609,109,"新北市永和區","5胎","女","35～39歲",0
610,109,"新北市永和區","5胎","女","40～44歲",2
611,109,"新北市永和區","5胎","女","45～49歲",0
612,109,"新北市永和區","5胎","女","50歲以上",0
613,109,"新北市永和區","6胎","女","未滿15歲",0
614,109,"新北市永和區","6胎","女","15～19歲",0
615,109,"新北市永和區","6胎","女","20～24歲",0
616,109,"新北市永和區","6胎","女","25～29歲",0
617,109,"新北市永和區","6胎","女","30～34歲",0
618,109,"新北市永和區","6胎","女","35～39歲",0
619,109,"新北市永和區","6胎","女","40～44歲",0
620,109,"新北市永和區","6胎","女","45～49歲",0
621,109,"新北市永和區","6胎","女","50歲以上",0
622,109,"新北市永和區","7胎","女","未滿15歲",0
623,109,"新北市永和區","7胎","女","15～19歲",0
624,109,"新北市永和區","7胎","女","20～24歲",0
625,109,"新北市永和區","7胎","女","25～29歲",0
626,109,"新北市永和區","7胎","女","30～34歲",0
627,109,"新北市永和區","7胎","女","35～39歲",0
628,109,"新北市永和區","7胎","女","40～44歲",0
629,109,"新北市永和區","7胎","女","45～49歲",0
630,109,"新北市永和區","7胎","女","50歲以上",0
631,109,"新北市永和區","8胎","女","未滿15歲",0
632,109,"新北市永和區","8胎","女","15～19歲",0
633,109,"新北市永和區","8胎","女","20～24歲",0
634,109,"新北市永和區","8胎","女","25～29歲",0
635,109,"新北市永和區","8胎","女","30～34歲",0
636,109,"新北市永和區","8胎","女","35～39歲",0
637,109,"新北市永和區","8胎","女","40～44歲",0
638,109,"新北市永和區","8胎","女","45～49歲",0
639,109,"新北市永和區","8胎","女","50歲以上",0
640,109,"新北市永和區","9胎以上","女","未滿15歲",0
641,109,"新北市永和區","9胎以上","女","15～19歲",0
642,109,"新北市永和區","9胎以上","女","20～24歲",0
643,109,"新北市永和區","9胎以上","女","25～29歲",0
644,109,"新北市永和區","9胎以上","女","30～34歲",0
645,109,"新北市永和區","9胎以上","女","35～39歲",0
646,109,"新北市永和區","9胎以上","女","40～44歲",0
647,109,"新北市永和區","9胎以上","女","45～49歲",0
648,109,"新北市永和區","9胎以上","女","50歲以上",0
649,109,"新北市新莊區","1胎","男","未滿15歲",0
650,109,"新北市新莊區","1胎","男","15～19歲",8
651,109,"新北市新莊區","1胎","男","20～24歲",69
652,109,"新北市新莊區","1胎","男","25～29歲",226
653,109,"新北市新莊區","1胎","男","30～34歲",310
654,109,"新北市新莊區","1胎","男","35～39歲",183
655,109,"新北市新莊區","1胎","男","40～44歲",42
656,109,"新北市新莊區","1胎","男","45～49歲",4
657,109,"新北市新莊區","1胎","男","50歲以上",0
658,109,"新北市新莊區","2胎","男","未滿15歲",0
659,109,"新北市新莊區","2胎","男","15～19歲",1
660,109,"新北市新莊區","2胎","男","20～24歲",17
661,109,"新北市新莊區","2胎","男","25～29歲",97
662,109,"新北市新莊區","2胎","男","30～34歲",229
663,109,"新北市新莊區","2胎","男","35～39歲",207
664,109,"新北市新莊區","2胎","男","40～44歲",39
665,109,"新北市新莊區","2胎","男","45～49歲",0
666,109,"新北市新莊區","2胎","男","50歲以上",0
667,109,"新北市新莊區","3胎","男","未滿15歲",0
668,109,"新北市新莊區","3胎","男","15～19歲",0
669,109,"新北市新莊區","3胎","男","20～24歲",6
670,109,"新北市新莊區","3胎","男","25～29歲",21
671,109,"新北市新莊區","3胎","男","30～34歲",41
672,109,"新北市新莊區","3胎","男","35～39歲",40
673,109,"新北市新莊區","3胎","男","40～44歲",15
674,109,"新北市新莊區","3胎","男","45～49歲",4
675,109,"新北市新莊區","3胎","男","50歲以上",0
676,109,"新北市新莊區","4胎","男","未滿15歲",0
677,109,"新北市新莊區","4胎","男","15～19歲",0
678,109,"新北市新莊區","4胎","男","20～24歲",1
679,109,"新北市新莊區","4胎","男","25～29歲",2
680,109,"新北市新莊區","4胎","男","30～34歲",6
681,109,"新北市新莊區","4胎","男","35～39歲",12
682,109,"新北市新莊區","4胎","男","40～44歲",6
683,109,"新北市新莊區","4胎","男","45～49歲",0
684,109,"新北市新莊區","4胎","男","50歲以上",0
685,109,"新北市新莊區","5胎","男","未滿15歲",0
686,109,"新北市新莊區","5胎","男","15～19歲",0
687,109,"新北市新莊區","5胎","男","20～24歲",0
688,109,"新北市新莊區","5胎","男","25～29歲",1
689,109,"新北市新莊區","5胎","男","30～34歲",3
690,109,"新北市新莊區","5胎","男","35～39歲",1
691,109,"新北市新莊區","5胎","男","40～44歲",2
692,109,"新北市新莊區","5胎","男","45～49歲",0
693,109,"新北市新莊區","5胎","男","50歲以上",0
694,109,"新北市新莊區","6胎","男","未滿15歲",0
695,109,"新北市新莊區","6胎","男","15～19歲",0
696,109,"新北市新莊區","6胎","男","20～24歲",1
697,109,"新北市新莊區","6胎","男","25～29歲",0
698,109,"新北市新莊區","6胎","男","30～34歲",2
699,109,"新北市新莊區","6胎","男","35～39歲",1
700,109,"新北市新莊區","6胎","男","40～44歲",0
701,109,"新北市新莊區","6胎","男","45～49歲",0
702,109,"新北市新莊區","6胎","男","50歲以上",0
703,109,"新北市新莊區","7胎","男","未滿15歲",0
704,109,"新北市新莊區","7胎","男","15～19歲",0
705,109,"新北市新莊區","7胎","男","20～24歲",0
706,109,"新北市新莊區","7胎","男","25～29歲",0
707,109,"新北市新莊區","7胎","男","30～34歲",0
708,109,"新北市新莊區","7胎","男","35～39歲",1
709,109,"新北市新莊區","7胎","男","40～44歲",0
710,109,"新北市新莊區","7胎","男","45～49歲",0
711,109,"新北市新莊區","7胎","男","50歲以上",0
712,109,"新北市新莊區","8胎","男","未滿15歲",0
713,109,"新北市新莊區","8胎","男","15～19歲",0
714,109,"新北市新莊區","8胎","男","20～24歲",0
715,109,"新北市新莊區","8胎","男","25～29歲",0
716,109,"新北市新莊區","8胎","男","30～34歲",0
717,109,"新北市新莊區","8胎","男","35～39歲",0
718,109,"新北市新莊區","8胎","男","40～44歲",0
719,109,"新北市新莊區","8胎","男","45～49歲",0
720,109,"新北市新莊區","8胎","男","50歲以上",0
721,109,"新北市新莊區","9胎以上","男","未滿15歲",0
722,109,"新北市新莊區","9胎以上","男","15～19歲",0
723,109,"新北市新莊區","9胎以上","男","20～24歲",0
724,109,"新北市新莊區","9胎以上","男","25～29歲",0
725,109,"新北市新莊區","9胎以上","男","30～34歲",0
726,109,"新北市新莊區","9胎以上","男","35～39歲",0
727,109,"新北市新莊區","9胎以上","男","40～44歲",0
728,109,"新北市新莊區","9胎以上","男","45～49歲",0
729,109,"新北市新莊區","9胎以上","男","50歲以上",0
730,109,"新北市新莊區","1胎","女","未滿15歲",0
731,109,"新北市新莊區","1胎","女","15～19歲",11
732,109,"新北市新莊區","1胎","女","20～24歲",64
733,109,"新北市新莊區","1胎","女","25～29歲",204
734,109,"新北市新莊區","1胎","女","30～34歲",311
735,109,"新北市新莊區","1胎","女","35～39歲",181
736,109,"新北市新莊區","1胎","女","40～44歲",34
737,109,"新北市新莊區","1胎","女","45～49歲",2
738,109,"新北市新莊區","1胎","女","50歲以上",0
739,109,"新北市新莊區","2胎","女","未滿15歲",0
740,109,"新北市新莊區","2胎","女","15～19歲",4
741,109,"新北市新莊區","2胎","女","20～24歲",32
742,109,"新北市新莊區","2胎","女","25～29歲",81
743,109,"新北市新莊區","2胎","女","30～34歲",200
744,109,"新北市新莊區","2胎","女","35～39歲",173
745,109,"新北市新莊區","2胎","女","40～44歲",18
746,109,"新北市新莊區","2胎","女","45～49歲",1
747,109,"新北市新莊區","2胎","女","50歲以上",0
748,109,"新北市新莊區","3胎","女","未滿15歲",0
749,109,"新北市新莊區","3胎","女","15～19歲",0
750,109,"新北市新莊區","3胎","女","20～24歲",3
751,109,"新北市新莊區","3胎","女","25～29歲",23
752,109,"新北市新莊區","3胎","女","30～34歲",38
753,109,"新北市新莊區","3胎","女","35～39歲",48
754,109,"新北市新莊區","3胎","女","40～44歲",18
755,109,"新北市新莊區","3胎","女","45～49歲",0
756,109,"新北市新莊區","3胎","女","50歲以上",0
757,109,"新北市新莊區","4胎","女","未滿15歲",0
758,109,"新北市新莊區","4胎","女","15～19歲",0
759,109,"新北市新莊區","4胎","女","20～24歲",0
760,109,"新北市新莊區","4胎","女","25～29歲",2
761,109,"新北市新莊區","4胎","女","30～34歲",3
762,109,"新北市新莊區","4胎","女","35～39歲",14
763,109,"新北市新莊區","4胎","女","40～44歲",3
764,109,"新北市新莊區","4胎","女","45～49歲",0
765,109,"新北市新莊區","4胎","女","50歲以上",0
766,109,"新北市新莊區","5胎","女","未滿15歲",0
767,109,"新北市新莊區","5胎","女","15～19歲",0
768,109,"新北市新莊區","5胎","女","20～24歲",0
769,109,"新北市新莊區","5胎","女","25～29歲",0
770,109,"新北市新莊區","5胎","女","30～34歲",3
771,109,"新北市新莊區","5胎","女","35～39歲",3
772,109,"新北市新莊區","5胎","女","40～44歲",0
773,109,"新北市新莊區","5胎","女","45～49歲",0
774,109,"新北市新莊區","5胎","女","50歲以上",0
775,109,"新北市新莊區","6胎","女","未滿15歲",0
776,109,"新北市新莊區","6胎","女","15～19歲",0
